Word,Polarity
"haritype	","	0.4"
"hark	","	0.5"
"harken	","	0.4"
"harkens	","	0.5"
"harker	","	0.5"
"harkers	","	0.4"
"harking	","	0.5"
"harkness	","	0.4"
"harks	","	0.5"
"harkss	","	0.5"
"harlan	","	0.4"
"harland	","	0.4"
"harlem	","	0.5"
"harlems	","	0.4"
"harlen	","	0.5"
"harlequin	","	0.4"
"harley	","	0.5"
"harleydavidson	","	0.5"
"harleys	","	0.5"
"harlin	","	0.5"
"harline	","	0.4"
"harling	","	0.5"
"harlings	","	0.5"
"harlins	","	0.5"
"harlock	","	0.5"
"harlotry	","	0.5"
"harlow	","	0.5"
"harlowbr	","	0.4"
"harlows	","	0.5"
"harltey	","	0.4"
"harman	","	0.5"
"harmann	","	0.5"
"harmbr	","	0.4"
"harmed	","	0.4"
"harming	","	0.4"
"harmlessbr	","	0.5"
"harmlesslooking	","	0.4"
"harmlessness	","	0.4"
"harmon	","	0.4"
"harmoneers	","	0.4"
"harmonic	","	0.5"
"harmonica	","	0.5"
"harmonies	","	0.5"
"harmonise	","	0.5"
"harmonized	","	0.4"
"harmons	","	0.5"
"harmtriumph	","	0.5"
"harnell	","	0.5"
"harness	","	0.5"
"harnessed	","	0.5"
"harnesses	","	0.4"
"harnessing	","	0.5"
"harnois	","	0.4"
"harold	","	0.4"
"harolds	","	0.4"
"haroun	","	0.5"
"harp	","	0.5"
"harped	","	0.5"
"harper	","	0.5"
"harpers	","	0.5"
"harpies	","	0.4"
"harping	","	0.4"
"harpo	","	0.5"
"harpoon	","	0.4"
"harpooner	","	0.4"
"harpos	","	0.5"
"harps	","	0.4"
"harpsichord	","	0.5"
"harpsichordist	","	0.5"
"harpylike	","	0.4"
"harpys	","	0.4"
"harrar	","	0.4"
"harrarsbr	","	0.4"
"harras	","	0.4"
"harrass	","	0.4"
"harrassed	","	0.5"
"harrelson	","	0.5"
"harrelsons	","	0.4"
"harrer	","	0.4"
"harrers	","	0.4"
"harriedlooked	","	0.5"
"harriers	","	0.5"
"harriet	","	0.5"
"harriets	","	0.5"
"harriett	","	0.5"
"harrington	","	0.5"
"harringtons	","	0.5"
"harringtonshelley	","	0.5"
"harris	","	0.5"
"harrisbr	","	0.4"
"harrison	","	0.4"
"harrisonfirst	","	0.5"
"harrisons	","	0.4"
"harrisremember	","	0.5"
"harriss	","	0.4"
"harrleson	","	0.4"
"harrods	","	0.5"
"harrold	","	0.4"
"harroldbr	","	0.4"
"harroldunless	","	0.4"
"harron	","	0.5"
"harronbr	","	0.5"
"harrons	","	0.5"
"harrowed	","	0.5"
"harrowingly	","	0.5"
"harrows	","	0.5"
"harrumphing	","	0.5"
"harry	","	0.5"
"harry	","	0.5"
"harrybr	","	0.5"
"harrygregson	","	0.5"
"harryhausen	","	0.4"
"harryhausenstyle	","	0.5"
"harrys	","	0.5"
"hars	","	0.4"
"harshbr	","	0.4"
"harsher	","	0.5"
"harshest	","	0.5"
"hart	","	0.5"
"hartbr	","	0.5"
"hartford	","	0.4"
"hartfords	","	0.4"
"hartl	","	0.4"
"hartley	","	0.5"
"hartleys	","	0.5"
"hartman	","	0.4"
"hartmanbr	","	0.5"
"hartmann	","	0.5"
"hartmans	","	0.4"
"hartmens	","	0.4"
"hartnell	","	0.5"
"hartnett	","	0.4"
"hartnettbr	","	0.4"
"hartnetts	","	0.4"
"harts	","	0.5"
"haruhiko	","	0.5"
"harvard	","	0.4"
"harvardartmajorfilmnoirweenie	","	0.4"
"harvardeducated	","	0.4"
"harvards	","	0.4"
"harvardyale	","	0.5"
"harvery	","	0.5"
"harvest	","	0.5"
"harvestbr	","	0.5"
"harvested	","	0.5"
"harvester	","	0.4"
"harvesting	","	0.5"
"harvests	","	0.5"
"harvet	","	0.5"
"harvey	","	0.4"
"harveybr	","	0.5"
"harveys	","	0.5"
"harwood	","	0.4"
"haryanavi	","	0.5"
"haryanvi	","	0.5"
"hasan	","	0.4"
"haschiguchi	","	0.5"
"haseena	","	0.5"
"hasek	","	0.5"
"hasent	","	0.4"
"hash	","	0.5"
"hashed	","	0.5"
"hashing	","	0.5"
"hashmi	","	0.4"
"hasidic	","	0.4"
"haskell	","	0.4"
"haskells	","	0.4"
"haskins	","	0.4"
"hasn	","	0.4"
"hasnt	","	0.5"
"hasntbr	","	0.5"
"hass	","	0.4"
"hassadeevichit	","	0.4"
"hassan	","	0.4"
"hassans	","	0.5"
"hassbr	","	0.5"
"hasselhof	","	0.4"
"hasselhoff	","	0.4"
"hasselhoffs	","	0.4"
"hassell	","	0.4"
"hassett	","	0.4"
"hassie	","	0.5"
"hassled	","	0.4"
"hasslehoff	","	0.4"
"hassles	","	0.4"
"hassling	","	0.5"
"hasso	","	0.5"
"hassoaway	","	0.5"
"hasta	","	0.5"
"hasten	","	0.5"
"hastening	","	0.5"
"hastens	","	0.5"
"hastey	","	0.4"
"hastily	","	0.5"
"hastilyfilmed	","	0.4"
"hastings	","	0.5"
"hastingsbr	","	0.5"
"hatas	","	0.5"
"hatbr	","	0.4"
"hatch	","	0.5"
"hatchardhelena	","	0.5"
"hatchback	","	0.5"
"hatchbr	","	0.5"
"hatcheck	","	0.5"
"hatched	","	0.5"
"hatcher	","	0.5"
"hatchers	","	0.5"
"hatches	","	0.4"
"hatchet	","	0.4"
"hatchetbr	","	0.4"
"hatchetjob	","	0.5"
"hatchets	","	0.4"
"hatching	","	0.5"
"hatchway	","	0.4"
"hateable	","	0.4"
"hateboat	","	0.5"
"hatebr	","	0.5"
"hated	","	0.4"
"hatedbr	","	0.5"
"hatefilled	","	0.4"
"hatefulbr	","	0.4"
"hatelove	","	0.4"
"hately	","	0.5"
"hateresentment	","	0.5"
"haters	","	0.5"
"hates	","	0.5"
"hatestella	","	0.4"
"hatfield	","	0.5"
"hath	","	0.5"
"hathand	","	0.5"
"hathaway	","	0.5"
"hathcock	","	0.5"
"hathcocks	","	0.5"
"hathor	","	0.5"
"hatian	","	0.5"
"hating	","	0.4"
"hatley	","	0.5"
"hatosy	","	0.5"
"hatredbr	","	0.5"
"hatreds	","	0.4"
"hats	","	0.5"
"hatsbr	","	0.4"
"hatstand	","	0.5"
"hatsu	","	0.5"
"hatsumo	","	0.4"
"hatsumomo	","	0.4"
"hatta	","	0.5"
"hattas	","	0.5"
"hatted	","	0.4"
"hatter	","	0.5"
"hatters	","	0.4"
"hattie	","	0.4"
"hattipping	","	0.5"
"hattips	","	0.4"
"hatton	","	0.5"
"hattons	","	0.4"
"hattori	","	0.4"
"hatty	","	0.4"
"hatwearing	","	0.5"
"hatzisavvas	","	0.5"
"hauer	","	0.4"
"hauergary	","	0.4"
"haughtiness	","	0.5"
"haugland	","	0.5"
"hauk	","	0.5"
"haul	","	0.5"
"haulbr	","	0.4"
"hauled	","	0.4"
"hauling	","	0.5"
"haulocast	","	0.4"
"hault	","	0.5"
"haun	","	0.5"
"haunted	","	0.5"
"hauntedbr	","	0.5"
"hauntedhouse	","	0.5"
"hauntingbr	","	0.5"
"hauntingly	","	0.5"
"hauntingquality	","	0.5"
"hauntings	","	0.5"
"haunts	","	0.5"
"hauptmann	","	0.5"
"haurs	","	0.4"
"hauser	","	0.5"
"hausercusack	","	0.5"
"hausers	","	0.4"
"hausman	","	0.4"
"haute	","	0.5"
"hautefeuille	","	0.5"
"hauteur	","	0.4"
"hav	","	0.4"
"hava	","	0.5"
"havana	","	0.5"
"havanabr	","	0.5"
"havarti	","	0.4"
"havegotten	","	0.4"
"havel	","	0.5"
"havens	","	0.4"
"havent	","	0.4"
"haver	","	0.5"
"haverford	","	0.5"
"havers	","	0.4"
"haverty	","	0.5"
"haves	","	0.5"
"haviland	","	0.5"
"havilland	","	0.4"
"havillands	","	0.4"
"havin	","	0.4"
"havnt	","	0.5"
"havocbasically	","	0.4"
"haw	","	0.4"
"hawai	","	0.5"
"hawaii	","	0.5"
"hawaiialthough	","	0.4"
"hawaiian	","	0.5"
"hawaiianasian	","	0.4"
"hawaiianpunchguy	","	0.4"
"hawaiibased	","	0.4"
"hawaiibr	","	0.5"
"hawaiifiveo	","	0.4"
"hawaiis	","	0.5"
"hawas	","	0.4"
"hawdon	","	0.5"
"hawes	","	0.4"
"hawk	","	0.4"
"hawke	","	0.5"
"hawked	","	0.4"
"hawkemaggie	","	0.5"
"hawker	","	0.4"
"hawkes	","	0.5"
"hawkeye	","	0.5"
"hawkfaced	","	0.4"
"hawki	","	0.5"
"hawking	","	0.4"
"hawkings	","	0.5"
"hawkins	","	0.4"
"hawks	","	0.5"
"hawksian	","	0.5"
"hawkss	","	0.5"
"hawn	","	0.4"
"hawns	","	0.4"
"hawthorne	","	0.5"
"hawthornegordon	","	0.4"
"hawthornes	","	0.5"
"hawtrey	","	0.4"
"hay	","	0.5"
"hayak	","	0.4"
"hayami	","	0.5"
"hayao	","	0.5"
"haybr	","	0.5"
"hayden	","	0.4"
"haydn	","	0.5"
"haydon	","	0.5"
"haye	","	0.4"
"hayek	","	0.4"
"hayenga	","	0.4"
"hayes	","	0.5"
"hayesbr	","	0.5"
"hayesjuke	","	0.5"
"hayess	","	0.4"
"hayle	","	0.5"
"hayley	","	0.5"
"hayman	","	0.5"
"hayne	","	0.4"
"haynes	","	0.5"
"hayness	","	0.5"
"hays	","	0.5"
"haysbert	","	0.5"
"hayseeds	","	0.4"
"haystack	","	0.5"
"hayter	","	0.5"
"hayters	","	0.5"
"haywagon	","	0.4"
"hayward	","	0.4"
"haywardbr	","	0.5"
"haywards	","	0.4"
"haywirebr	","	0.4"
"haywood	","	0.4"
"hayworth	","	0.5"
"hayworths	","	0.5"
"hayworthwelles	","	0.5"
"hazardd	","	0.4"
"hazards	","	0.5"
"hazares	","	0.5"
"haze	","	0.5"
"hazed	","	0.5"
"hazel	","	0.5"
"hazelhursts	","	0.4"
"hazelkate	","	0.5"
"hazels	","	0.5"
"hazenut	","	0.5"
"hazing	","	0.4"
"hazlehurst	","	0.5"
"hazlehurstbr	","	0.5"
"hazlehursts	","	0.5"
"hazmat	","	0.5"
"hazydark	","	0.4"
"hazzard	","	0.4"
"hazzardbr	","	0.5"
"hbbr	","	0.5"
"hbc	","	0.5"
"hbk	","	0.5"
"hbkc	","	0.5"
"hbo	","	0.5"
"hbohollywood	","	0.5"
"hbomb	","	0.4"
"hbos	","	0.4"
"hddcs	","	0.4"
"hdn	","	0.5"
"hdnet	","	0.5"
"hdtv	","	0.5"
"hdtvbr	","	0.5"
"hdtvs	","	0.5"
"hdv	","	0.4"
"head	","	0.5"
"headachebr	","	0.4"
"headacheinducing	","	0.4"
"headachesbr	","	0.5"
"headanyway	","	0.4"
"headband	","	0.5"
"headbanger	","	0.5"
"headbangers	","	0.5"
"headbangin	","	0.5"
"headboard	","	0.4"
"headbr	","	0.4"
"headbutt	","	0.5"
"headbutts	","	0.4"
"headcase	","	0.4"
"headdress	","	0.5"
"headed	","	0.5"
"headedbr	","	0.5"
"header	","	0.4"
"headey	","	0.4"
"headeys	","	0.4"
"headfirst	","	0.4"
"headheels	","	0.5"
"headimagine	","	0.4"
"heading	","	0.4"
"headingbr	","	0.4"
"headings	","	0.4"
"headlaughs	","	0.5"
"headley	","	0.5"
"headleys	","	0.4"
"headlight	","	0.4"
"headlights	","	0.4"
"headline	","	0.4"
"headlined	","	0.4"
"headliner	","	0.5"
"headliners	","	0.5"
"headlinersbr	","	0.5"
"headlines	","	0.5"
"headlining	","	0.5"
"headlock	","	0.4"
"headly	","	0.5"
"headlyinters	","	0.4"
"headmaster	","	0.5"
"headmasters	","	0.5"
"headmelt	","	0.4"
"headmeltingly	","	0.4"
"headmistress	","	0.4"
"headmuststop	","	0.5"
"headneck	","	0.4"
"headoverallwendigo	","	0.5"
"headpeckingly	","	0.4"
"headphones	","	0.5"
"headpoint	","	0.5"
"headquartered	","	0.5"
"headquarters	","	0.4"
"headroom	","	0.4"
"heads	","	0.4"
"heads	","	0.4"
"headsand	","	0.4"
"headsbr	","	0.4"
"headscratching	","	0.4"
"headset	","	0.5"
"headsets	","	0.4"
"headshaking	","	0.4"
"headshots	","	0.4"
"headshoulders	","	0.5"
"headshrinkers	","	0.5"
"headslappersbr	","	0.4"
"headspinning	","	0.4"
"headstart	","	0.5"
"headstone	","	0.4"
"headtoe	","	0.4"
"headtrip	","	0.5"
"headtripping	","	0.4"
"headupyourass	","	0.4"
"headwear	","	0.4"
"headwound	","	0.4"
"headyet	","	0.4"
"heah	","	0.4"
"heahbr	","	0.4"
"heahthrow	","	0.5"
"healdys	","	0.5"
"healedbr	","	0.4"
"healedsomeone	","	0.4"
"healer	","	0.4"
"healers	","	0.5"
"healey	","	0.5"
"healingbr	","	0.5"
"heals	","	0.5"
"healthbr	","	0.5"
"healthfreaks	","	0.4"
"healthiest	","	0.5"
"healthybr	","	0.4"
"healy	","	0.4"
"healyoga	","	0.4"
"healys	","	0.4"
"heapbr	","	0.4"
"heaped	","	0.5"
"heaping	","	0.4"
"heapload	","	0.5"
"hear	","	0.4"
"hearbr	","	0.5"
"hearby	","	0.4"
"heard	","	0.5"
"heardbr	","	0.4"
"heared	","	0.4"
"hearen	","	0.4"
"hearfelt	","	0.5"
"hearing	","	0.5"
"hearingbr	","	0.5"
"hearings	","	0.4"
"hearken	","	0.5"
"hearkening	","	0.5"
"hearkens	","	0.5"
"hearpwill	","	0.5"
"hears	","	0.5"
"hearsay	","	0.5"
"hearsbr	","	0.5"
"hearse	","	0.5"
"hearses	","	0.5"
"hearst	","	0.5"
"hearsts	","	0.5"
"heartaches	","	0.5"
"heartattack	","	0.5"
"heartbeatbr	","	0.4"
"heartbeating	","	0.5"
"heartbr	","	0.5"
"heartbreakingbr	","	0.5"
"heartbreaks	","	0.5"
"heartbrokenbr	","	0.5"
"heartcrude	","	0.4"
"heartdisease	","	0.4"
"heartdiseasebr	","	0.5"
"hearted	","	0.5"
"heartedbr	","	0.5"
"heartedly	","	0.5"
"heartedness	","	0.5"
"heartened	","	0.5"
"hearteven	","	0.5"
"heartfailure	","	0.4"
"heartfc	","	0.5"
"heartfeltbr	","	0.5"
"heartfilled	","	0.5"
"heartgold	","	0.4"
"heartgoldbr	","	0.4"
"heartgripping	","	0.5"
"hearth	","	0.5"
"heartheart	","	0.4"
"heartland	","	0.5"
"heartlike	","	0.5"
"heartmelting	","	0.5"
"heartnote	","	0.5"
"heartpleasing	","	0.5"
"heartpounding	","	0.5"
"heartpoundingly	","	0.5"
"heartprepare	","	0.4"
"heartrenching	","	0.5"
"heartrenting	","	0.5"
"hearts	","	0.5"
"heartsbr	","	0.5"
"heartshaped	","	0.5"
"heartsshop	","	0.5"
"heartstirring	","	0.5"
"heartstopper	","	0.4"
"heartstopping	","	0.5"
"heartstring	","	0.5"
"heartstrings	","	0.5"
"heartswelling	","	0.5"
"heartthrob	","	0.5"
"heartthrobs	","	0.5"
"hearttouching	","	0.5"
"hearttransplant	","	0.5"
"hearttugger	","	0.5"
"hearttugging	","	0.4"
"heartwarmer	","	0.5"
"heartwarmers	","	0.5"
"heartwarmingbr	","	0.5"
"heartwarmingly	","	0.5"
"heartwencher	","	0.4"
"heartwrenching	","	0.5"
"heartwrenchingly	","	0.5"
"hearwatch	","	0.5"
"heatbeats	","	0.4"
"heatbreaking	","	0.5"
"heated	","	0.5"
"heath	","	0.4"
"heathcliff	","	0.5"
"heathcliffe	","	0.4"
"heathcliffs	","	0.4"
"heathens	","	0.5"
"heathensbr	","	0.4"
"heather	","	0.4"
"heatherbr	","	0.5"
"heathers	","	0.4"
"heathrow	","	0.4"
"heaths	","	0.4"
"heating	","	0.5"
"heaton	","	0.5"
"heats	","	0.5"
"heatseeker	","	0.5"
"heatseeking	","	0.5"
"heatwave	","	0.4"
"heaved	","	0.4"
"heavenbr	","	0.5"
"heavenearth	","	0.5"
"heavenlier	","	0.4"
"heavens	","	0.4"
"heavent	","	0.4"
"heavenward	","	0.5"
"heavier	","	0.5"
"heavies	","	0.4"
"heaviest	","	0.5"
"heavilyaccented	","	0.5"
"heavilyclichéd	","	0.4"
"heavyarms	","	0.5"
"heavybr	","	0.5"
"heavybreathing	","	0.5"
"heavydrinking	","	0.5"
"heavyduty	","	0.4"
"heavygoing	","	0.5"
"heavyhanded	","	0.4"
"heavyhandedbr	","	0.4"
"heavyhandedness	","	0.4"
"heavyladen	","	0.5"
"heavylooking	","	0.4"
"heavymetal	","	0.4"
"heavys	","	0.4"
"heavywater	","	0.5"
"heavyweight	","	0.5"
"heavyweights	","	0.4"
"heber	","	0.5"
"hebert	","	0.4"
"hebetude	","	0.5"
"hebrew	","	0.5"
"hebrewthough	","	0.5"
"heche	","	0.4"
"hecht	","	0.5"
"hechts	","	0.5"
"heckerling	","	0.5"
"heckerlings	","	0.4"
"heckfeeling	","	0.4"
"heckled	","	0.4"
"heckler	","	0.4"
"hecklers	","	0.5"
"heckling	","	0.5"
"hecklingbr	","	0.4"
"heckuva	","	0.5"
"hecq	","	0.5"
"hector	","	0.5"
"héctor	","	0.4"
"hedaya	","	0.4"
"hedeens	","	0.4"
"heder	","	0.4"
"heders	","	0.4"
"hederson	","	0.4"
"hedged	","	0.4"
"hedgedbet	","	0.5"
"hedgehog	","	0.4"
"hedges	","	0.5"
"hedghog	","	0.5"
"hedgrowed	","	0.4"
"hedley	","	0.4"
"hedlund	","	0.4"
"hedren	","	0.4"
"hedrens	","	0.5"
"hedrinsten	","	0.5"
"hedron	","	0.4"
"hedwig	","	0.5"
"hedy	","	0.5"
"hedys	","	0.5"
"hee	","	0.4"
"heebie	","	0.4"
"heebiejeebies	","	0.5"
"heed	","	0.4"
"heeded	","	0.4"
"heeding	","	0.5"
"heedingbr	","	0.5"
"heeds	","	0.4"
"heeeeaaarrt	","	0.5"
"heeeeeeres	","	0.5"
"heeeeeres	","	0.5"
"heeellllothats	","	0.4"
"heeey	","	0.4"
"heehee	","	0.4"
"heelbr	","	0.4"
"heeled	","	0.4"
"heels	","	0.4"
"heelsbr	","	0.5"
"heep	","	0.4"
"heero	","	0.5"
"heeroajay	","	0.4"
"heeroduorelenatreizelady	","	0.5"
"heeros	","	0.5"
"heeroveerubobby	","	0.4"
"heeru	","	0.4"
"heezy	","	0.4"
"heffer	","	0.4"
"heffern	","	0.4"
"heffners	","	0.5"
"heffron	","	0.5"
"heflin	","	0.5"
"heflins	","	0.5"
"hefner	","	0.4"
"hefneresquire	","	0.5"
"heft	","	0.5"
"heftilypriced	","	0.5"
"heftis	","	0.5"
"hefw	","	0.5"
"hegalhuzen	","	0.5"
"hegemonic	","	0.4"
"heggie	","	0.5"
"heh	","	0.5"
"hehbr	","	0.4"
"hehe	","	0.5"
"hehebr	","	0.5"
"hehehe	","	0.4"
"hehehehe	","	0.4"
"hehheh	","	0.5"
"heian	","	0.5"
"heidecke	","	0.5"
"heidelberg	","	0.5"
"heidelbergbr	","	0.5"
"heiden	","	0.5"
"heider	","	0.4"
"heidi	","	0.5"
"heidijean	","	0.4"
"heigel	","	0.5"
"height	","	0.5"
"heightbr	","	0.5"
"heighten	","	0.5"
"heightened	","	0.5"
"heightens	","	0.5"
"heightensbr	","	0.5"
"heights	","	0.5"
"heigl	","	0.5"
"heigls	","	0.4"
"heigths	","	0.5"
"heike	","	0.5"
"heikis	","	0.5"
"heikkilä	","	0.5"
"heiland	","	0.5"
"heileman	","	0.5"
"heiligt	","	0.5"
"heimlich	","	0.5"
"heimlichbr	","	0.5"
"heimlichs	","	0.5"
"hein	","	0.5"
"heinie	","	0.5"
"heinkel	","	0.4"
"heinlein	","	0.5"
"heinleins	","	0.5"
"heino	","	0.4"
"heinrich	","	0.4"
"heinz	","	0.5"
"heir	","	0.5"
"heirbased	","	0.4"
"heiress	","	0.5"
"heiresses	","	0.5"
"heirloom	","	0.5"
"heirs	","	0.5"
"heirsbr	","	0.4"
"heisei	","	0.4"
"heisenberg	","	0.4"
"heisenbergs	","	0.5"
"heisler	","	0.5"
"heist	","	0.4"
"heistbr	","	0.4"
"heisthostage	","	0.4"
"heists	","	0.5"
"heistsince	","	0.5"
"hektor	","	0.5"
"hel	","	0.5"
"held	","	0.5"
"heldar	","	0.5"
"helen	","	0.5"
"helena	","	0.5"
"helenabr	","	0.4"
"helenas	","	0.5"
"helens	","	0.5"
"helfer	","	0.5"
"helfgott	","	0.5"
"helfgotts	","	0.4"
"helga	","	0.5"
"helge	","	0.4"
"helgeland	","	0.4"
"helgelands	","	0.4"
"helicopter	","	0.4"
"helicopters	","	0.4"
"helicoptersholograms	","	0.5"
"helin	","	0.4"
"helipadday	","	0.4"
"heliports	","	0.5"
"helium	","	0.5"
"helix	","	0.4"
"hell	","	0.4"
"hella	","	0.5"
"hellacoolbr	","	0.5"
"hellbender	","	0.4"
"hellbent	","	0.4"
"hellbentleather	","	0.4"
"hellbored	","	0.4"
"hellborn	","	0.4"
"hellbound	","	0.5"
"hellboy	","	0.4"
"hellbr	","	0.4"
"hellbreed	","	0.4"
"hellbreeder	","	0.5"
"hellchild	","	0.4"
"hellebarde	","	0.4"
"hellenic	","	0.5"
"hellenlotters	","	0.4"
"heller	","	0.5"
"hellers	","	0.5"
"hellfest	","	0.4"
"hellfire	","	0.4"
"hellionbr	","	0.4"
"hellions	","	0.4"
"hellleather	","	0.5"
"hellll	","	0.4"
"hellman	","	0.5"
"hellmans	","	0.5"
"hello	","	0.4"
"hellobr	","	0.4"
"helloooo	","	0.4"
"hellooooo	","	0.4"
"hellos	","	0.4"
"hellraiser	","	0.5"
"hellriders	","	0.4"
"hells	","	0.5"
"hellspawn	","	0.4"
"helluva	","	0.5"
"hellworthy	","	0.4"
"helm	","	0.4"
"helmbr	","	0.4"
"helmed	","	0.4"
"helmer	","	0.5"
"helmers	","	0.5"
"helmet	","	0.5"
"helmetbr	","	0.5"
"helmetforeshadowing	","	0.5"
"helmetphobia	","	0.5"
"helmetplayed	","	0.5"
"helmets	","	0.4"
"helming	","	0.5"
"helmit	","	0.4"
"helms	","	0.5"
"helmsburton	","	0.4"
"helmsman	","	0.5"
"helmsmans	","	0.4"
"helmsmen	","	0.5"
"helmut	","	0.5"
"helmuth	","	0.5"
"helo	","	0.5"
"helpbr	","	0.4"
"helped	","	0.5"
"helped	","	0.4"
"helpedbr	","	0.4"
"helper	","	0.4"
"helperguideprotectorbr	","	0.5"
"helpers	","	0.5"
"helpfulbr	","	0.4"
"helpfuls	","	0.4"
"helping	","	0.5"
"helpings	","	0.4"
"helplesshuh	","	0.4"
"helplol	","	0.4"
"helps	","	0.5"
"helpsbr	","	0.5"
"helpsupport	","	0.5"
"helsig	","	0.4"
"helsing	","	0.4"
"helsings	","	0.4"
"helsinki	","	0.5"
"helte	","	0.5"
"helter	","	0.4"
"helth	","	0.5"
"helumis	","	0.5"
"helvard	","	0.5"
"hem	","	0.5"
"hema	","	0.4"
"hemel	","	0.5"
"hemet	","	0.5"
"hemi	","	0.5"
"hemingway	","	0.4"
"hemingwaybr	","	0.5"
"hemingways	","	0.4"
"hemisphere	","	0.5"
"hemispheres	","	0.5"
"hemlich	","	0.5"
"hemlichs	","	0.5"
"hemlines	","	0.4"
"hemlock	","	0.4"
"hemmed	","	0.4"
"hemmerling	","	0.5"
"hemmings	","	0.5"
"hemmingway	","	0.5"
"hemmitt	","	0.4"
"hemo	","	0.5"
"hemorrhage	","	0.4"
"hemorrhaging	","	0.4"
"hemos	","	0.5"
"hempel	","	0.4"
"hempstead	","	0.5"
"hems	","	0.4"
"hemsleyclevon	","	0.4"
"hencebr	","	0.5"
"henceforth	","	0.4"
"henchgirl	","	0.5"
"henchman	","	0.4"
"henchmen	","	0.5"
"henchmenbr	","	0.5"
"henchmensidekicks	","	0.4"
"henchpeople	","	0.4"
"henchthingsbr	","	0.4"
"henchwoman	","	0.5"
"henchwomen	","	0.5"
"henderson	","	0.5"
"hendersonjames	","	0.5"
"hendersons	","	0.4"
"hendler	","	0.5"
"hendrick	","	0.5"
"hendrix	","	0.4"
"hendrixbr	","	0.4"
"hendrixlike	","	0.5"
"hendrixs	","	0.5"
"hendry	","	0.4"
"henenlotters	","	0.5"
"henhouse	","	0.5"
"henie	","	0.4"
"hening	","	0.5"
"henkin	","	0.4"
"henley	","	0.4"
"henleys	","	0.4"
"henna	","	0.5"
"hennenlotter	","	0.4"
"henner	","	0.5"
"henners	","	0.4"
"hennessey	","	0.5"
"hennessy	","	0.5"
"hennesy	","	0.4"
"henny	","	0.4"
"henpeckedcastrated	","	0.5"
"henreid	","	0.5"
"henri	","	0.5"
"henrietta	","	0.5"
"henriette	","	0.5"
"henriksen	","	0.4"
"henriksens	","	0.4"
"henrikson	","	0.4"
"henriksons	","	0.4"
"henris	","	0.5"
"henry	","	0.5"
"henrybr	","	0.5"
"henrydan	","	0.5"
"henryfreakinkissinger	","	0.4"
"henrypaul	","	0.4"
"henrys	","	0.5"
"henrystephen	","	0.5"
"hensema	","	0.5"
"henshall	","	0.5"
"henshaw	","	0.4"
"hensley	","	0.5"
"henson	","	0.5"
"hensons	","	0.5"
"henstridge	","	0.5"
"hentai	","	0.4"
"hentaiecchi	","	0.5"
"henze	","	0.5"
"heorine	","	0.4"
"heorot	","	0.4"
"hepburn	","	0.4"
"hepburnbr	","	0.4"
"hepburneven	","	0.4"
"hepburnhumphrey	","	0.5"
"hepburnlike	","	0.5"
"hepburns	","	0.4"
"hepcats	","	0.4"
"hepo	","	0.4"
"hepton	","	0.5"
"heptonbr	","	0.5"
"hera	","	0.4"
"heraklesbr	","	0.5"
"heralded	","	0.5"
"heralding	","	0.5"
"heralds	","	0.5"
"herapheris	","	0.4"
"herbal	","	0.4"
"herbert	","	0.5"
"herberts	","	0.5"
"herbet	","	0.5"
"herbie	","	0.4"
"herbies	","	0.4"
"herbivores	","	0.5"
"herbs	","	0.4"
"hercule	","	0.5"
"hercules	","	0.4"
"herculis	","	0.4"
"herdbr	","	0.5"
"herded	","	0.5"
"herderobsessed	","	0.5"
"herding	","	0.5"
"herds	","	0.5"
"herdsbr	","	0.4"
"hereabouts	","	0.4"
"hereafter	","	0.5"
"hereby	","	0.5"
"hereditary	","	0.4"
"heredity	","	0.5"
"herein	","	0.4"
"hereinbr	","	0.5"
"herek	","	0.5"
"herendous	","	0.4"
"hereon	","	0.5"
"heres	","	0.4"
"heretics	","	0.4"
"heretofore	","	0.4"
"heretoforenormalseeming	","	0.4"
"herge	","	0.5"
"hergé	","	0.5"
"hergebr	","	0.5"
"hergébr	","	0.5"
"herges	","	0.5"
"hergés	","	0.5"
"herilhys	","	0.5"
"herinteractive	","	0.5"
"herinterative	","	0.5"
"heritage	","	0.5"
"herkyjerky	","	0.4"
"herlie	","	0.5"
"herlihy	","	0.5"
"hermamdad	","	0.5"
"herman	","	0.5"
"hermandad	","	0.5"
"hermanidad	","	0.5"
"hermann	","	0.5"
"hermannbr	","	0.5"
"hermanns	","	0.5"
"hermans	","	0.5"
"hermeneutic	","	0.4"
"hermes	","	0.5"
"hermetic	","	0.4"
"hermine	","	0.5"
"hermione	","	0.5"
"hermit	","	0.4"
"hermitage	","	0.4"
"hermiting	","	0.5"
"hermits	","	0.4"
"hermoine	","	0.5"
"hern	","	0.4"
"hernand	","	0.4"
"hernandez	","	0.4"
"hernandezs	","	0.4"
"hernando	","	0.4"
"herngren	","	0.5"
"hernia	","	0.4"
"heroantihero	","	0.5"
"herobr	","	0.5"
"herod	","	0.4"
"herodes	","	0.5"
"herods	","	0.4"
"heroes	","	0.5"
"heroesbr	","	0.5"
"heroesfong	","	0.5"
"heroesvillains	","	0.5"
"heroheroine	","	0.5"
"heroicly	","	0.5"
"heroics	","	0.5"
"heroicsexy	","	0.5"
"heroin	","	0.4"
"heroinaddicted	","	0.4"
"heroinbr	","	0.5"
"heroinebr	","	0.4"
"heroines	","	0.5"
"heroins	","	0.5"
"heroinusing	","	0.5"
